x,y,GRID,GID,Lon,Lat
-90.5416802,36.37500052,47845,I47845,-90.542,36.375
-90.5416802,36.45833385,47846,I47846,-90.542,36.458
-90.5416802,36.54166718,47847,I47847,-90.542,36.542
-90.5416802,36.62500051,47848,I47848,-90.542,36.625
-90.5416802,36.70833384,47849,I47849,-90.542,36.708
-90.5416802,36.79166717,47850,I47850,-90.542,36.792
-90.5416802,36.95833383,47852,I47852,-90.542,36.958
-90.5416802,37.04166716,47853,I47853,-90.542,37.042
-90.5416802,37.20833382,47854,I47854,-90.542,37.208
-90.5416802,37.87500046,47856,I47856,-90.542,37.875
-90.5416802,37.95833379,47857,I47857,-90.542,37.958
-90.5416802,38.04166712,47858,I47858,-90.542,38.042
-90.5416802,38.20833378,47860,I47860,-90.542,38.208
-90.5416802,38.29166711,47861,I47861,-90.542,38.292
-90.5416802,38.37500044,47862,I47862,-90.542,38.375
-90.5416802,38.45833377,47863,I47863,-90.542,38.458
-90.5416802,38.5416671,47864,I47864,-90.542,38.542
-90.5416802,38.70833376,47866,I47866,-90.542,38.708
-90.5416802,38.79166709,47867,I47867,-90.542,38.792
-90.5416802,38.87500042,47868,I47868,-90.542,38.875
-90.5416802,38.95833375,47869,I47869,-90.542,38.958
-90.5416802,39.04166708,47870,I47870,-90.542,39.042
-90.5416802,39.12500041,47871,I47871,-90.542,39.125
-90.5416802,39.20833374,47872,I47872,-90.542,39.208
-90.5416802,39.29166707,47873,I47873,-90.542,39.292
-90.5416802,39.3750004,47874,I47874,-90.542,39.375
-90.5416802,39.45833373,47875,I47875,-90.542,39.458
-90.5416802,39.54166706,47876,I47876,-90.542,39.542
-90.5416802,39.62500039,47877,I47877,-90.542,39.625
-90.5416802,39.70833372,47878,I47878,-90.542,39.708
-90.5416802,39.79166705,47879,I47879,-90.542,39.792
-90.5416802,39.87500038,47880,I47880,-90.542,39.875
-90.5416802,39.95833371,47881,I47881,-90.542,39.958
-90.5416802,40.04166704,47882,I47882,-90.542,40.042
-90.5416802,40.12500037,47883,I47883,-90.542,40.125
-90.5416802,40.2083337,47884,I47884,-90.542,40.208
-90.5416802,40.29166703,47885,I47885,-90.542,40.292
-90.5416802,40.37500036,47886,I47886,-90.542,40.375
-90.5416802,40.45833369,47887,I47887,-90.542,40.458
-90.5416802,40.54166702,47888,I47888,-90.542,40.542
-90.5416802,40.62500035,47889,I47889,-90.542,40.625
-90.5416802,40.70833368,47890,I47890,-90.542,40.708
-90.5416802,40.79166701,47891,I47891,-90.542,40.792
-90.5416802,40.87500034,47892,I47892,-90.542,40.875
-90.5416802,40.95833367,47893,I47893,-90.542,40.958
-90.5416802,41.041667,47894,I47894,-90.542,41.042
-90.5416802,41.12500033,47895,I47895,-90.542,41.125
-90.5416802,41.20833366,47896,I47896,-90.542,41.208
-90.5416802,41.29166699,47897,I47897,-90.542,41.292
-90.5416802,41.37500032,47898,I47898,-90.542,41.375
-90.5416802,41.45833365,47899,I47899,-90.542,41.458
-90.5416802,41.54166698,47900,I47900,-90.542,41.542
-90.5416802,41.62500031,47901,I47901,-90.542,41.625
-90.5416802,41.70833364,47902,I47902,-90.542,41.708
-90.5416802,41.79166697,47903,I47903,-90.542,41.792
-90.5416802,41.8750003,47904,I47904,-90.542,41.875
-90.5416802,41.95833363,47905,I47905,-90.542,41.958
-90.5416802,42.04166696,47906,I47906,-90.542,42.042
-90.5416802,42.12500029,47907,I47907,-90.542,42.125
-90.5416802,42.20833362,47908,I47908,-90.542,42.208
-90.5416802,42.29166695,47909,I47909,-90.542,42.292
-90.5416802,42.37500028,47910,I47910,-90.542,42.375
-90.5416802,42.45833361,47911,I47911,-90.542,42.458
-90.5416802,42.54166694,47912,I47912,-90.542,42.542
-90.5416802,42.62500027,47913,I47913,-90.542,42.625
-90.5416802,42.7083336,47914,I47914,-90.542,42.708
-90.5416802,42.79166693,47915,I47915,-90.542,42.792
-90.5416802,42.87500026,47916,I47916,-90.542,42.875
-90.5416802,42.95833359,47917,I47917,-90.542,42.958
-90.5416802,43.04166692,47918,I47918,-90.542,43.042
-90.5416802,43.12500025,47919,I47919,-90.542,43.125
-90.5416802,43.20833358,47920,I47920,-90.542,43.208
-90.5416802,43.29166691,47921,I47921,-90.542,43.292
-90.5416802,43.37500024,47922,I47922,-90.542,43.375
-90.5416802,43.45833357,47923,I47923,-90.542,43.458
-90.5416802,43.5416669,47924,I47924,-90.542,43.542
-90.5416802,43.62500023,47925,I47925,-90.542,43.625
-90.5416802,43.70833356,47926,I47926,-90.542,43.708
-90.5416802,43.79166689,47927,I47927,-90.542,43.792
-90.5416802,43.87500022,47928,I47928,-90.542,43.875
-90.5416802,43.95833355,47929,I47929,-90.542,43.958
-90.5416802,44.04166688,47930,I47930,-90.542,44.042
-90.5416802,44.12500021,47931,I47931,-90.542,44.125
-90.5416802,44.20833354,47932,I47932,-90.542,44.208
-90.5416802,44.29166687,47933,I47933,-90.542,44.292
-90.5416802,44.3750002,47934,I47934,-90.542,44.375
-90.5416802,44.45833353,47935,I47935,-90.542,44.458
-90.5416802,44.54166686,47936,I47936,-90.542,44.542
-90.5416802,44.62500019,47937,I47937,-90.542,44.625
-90.5416802,44.70833352,47938,I47938,-90.542,44.708
-90.5416802,44.79166685,47939,I47939,-90.542,44.792
-90.5416802,44.87500018,47940,I47940,-90.542,44.875
-90.5416802,44.95833351,47941,I47941,-90.542,44.958
-90.5416802,45.04166684,47942,I47942,-90.542,45.042
-90.5416802,45.12500017,47943,I47943,-90.542,45.125
-90.5416802,45.2083335,47944,I47944,-90.542,45.208
-90.5416802,45.45833349,47947,I47947,-90.542,45.458
-90.5416802,45.54166682,47948,I47948,-90.542,45.542
-90.5416802,45.62500015,47949,I47949,-90.542,45.625
-90.5416802,45.70833348,47950,I47950,-90.542,45.708
-90.5416802,45.79166681,47951,I47951,-90.542,45.792
-90.5416802,45.87500014,47952,I47952,-90.542,45.875
-90.5416802,45.95833347,47953,I47953,-90.542,45.958
-90.5416802,46.0416668,47954,I47954,-90.542,46.042
-90.5416802,46.12500013,47955,I47955,-90.542,46.125
-90.5416802,46.37500012,47957,I47957,-90.542,46.375
-90.5416802,46.45833345,47958,I47958,-90.542,46.458
-90.4583469,31.0416674,47975,I47975,-90.458,31.042
-90.4583469,31.12500073,47976,I47976,-90.458,31.125
-90.4583469,31.20833406,47977,I47977,-90.458,31.208
-90.4583469,31.29166739,47978,I47978,-90.458,31.292
-90.4583469,31.37500072,47979,I47979,-90.458,31.375
-90.4583469,31.45833405,47980,I47980,-90.458,31.458
-90.4583469,31.54166738,47981,I47981,-90.458,31.542
-90.4583469,31.62500071,47982,I47982,-90.458,31.625
-90.4583469,31.70833404,47983,I47983,-90.458,31.708
-90.4583469,31.79166737,47984,I47984,-90.458,31.792
-90.4583469,31.8750007,47985,I47985,-90.458,31.875
-90.4583469,31.95833403,47986,I47986,-90.458,31.958
-90.4583469,32.04166736,47987,I47987,-90.458,32.042
-90.4583469,32.12500069,47988,I47988,-90.458,32.125
-90.4583469,32.20833402,47989,I47989,-90.458,32.208
-90.4583469,32.29166735,47990,I47990,-90.458,32.292
-90.4583469,32.37500068,47991,I47991,-90.458,32.375
-90.4583469,32.45833401,47992,I47992,-90.458,32.458
-90.4583469,32.54166734,47993,I47993,-90.458,32.542
-90.4583469,32.62500067,47994,I47994,-90.458,32.625
-90.4583469,32.708334,47995,I47995,-90.458,32.708
-90.4583469,32.79166733,47996,I47996,-90.458,32.792
-90.4583469,32.87500066,47997,I47997,-90.458,32.875
-90.4583469,32.95833399,47998,I47998,-90.458,32.958
-90.4583469,33.04166732,47999,I47999,-90.458,33.042
-90.4583469,33.12500065,48000,I48000,-90.458,33.125
-90.4583469,33.20833398,48001,I48001,-90.458,33.208
-90.4583469,33.29166731,48002,I48002,-90.458,33.292
-90.4583469,33.37500064,48003,I48003,-90.458,33.375
-90.4583469,33.45833397,48004,I48004,-90.458,33.458
-90.4583469,33.5416673,48005,I48005,-90.458,33.542
-90.4583469,33.62500063,48006,I48006,-90.458,33.625
-90.4583469,33.70833396,48007,I48007,-90.458,33.708
-90.4583469,33.79166729,48008,I48008,-90.458,33.792
-90.4583469,33.87500062,48009,I48009,-90.458,33.875
-90.4583469,33.95833395,48010,I48010,-90.458,33.958
-90.4583469,34.04166728,48011,I48011,-90.458,34.042
-90.4583469,34.12500061,48012,I48012,-90.458,34.125
-90.4583469,34.20833394,48013,I48013,-90.458,34.208
-90.4583469,34.29166727,48014,I48014,-90.458,34.292
-90.4583469,34.3750006,48015,I48015,-90.458,34.375
-90.4583469,34.45833393,48016,I48016,-90.458,34.458
-90.4583469,34.54166726,48017,I48017,-90.458,34.542
-90.4583469,34.62500059,48018,I48018,-90.458,34.625
-90.4583469,34.70833392,48019,I48019,-90.458,34.708
-90.4583469,34.79166725,48020,I48020,-90.458,34.792
-90.4583469,34.87500058,48021,I48021,-90.458,34.875
-90.4583469,34.95833391,48022,I48022,-90.458,34.958
-90.4583469,35.04166724,48023,I48023,-90.458,35.042
-90.4583469,35.12500057,48024,I48024,-90.458,35.125
-90.4583469,35.2083339,48025,I48025,-90.458,35.208
-90.4583469,35.29166723,48026,I48026,-90.458,35.292
-90.4583469,35.37500056,48027,I48027,-90.458,35.375
-90.4583469,35.45833389,48028,I48028,-90.458,35.458
-90.4583469,35.54166722,48029,I48029,-90.458,35.542
-90.4583469,35.62500055,48030,I48030,-90.458,35.625
-90.4583469,35.70833388,48031,I48031,-90.458,35.708
-90.4583469,35.79166721,48032,I48032,-90.458,35.792
-90.4583469,35.87500054,48033,I48033,-90.458,35.875
-90.4583469,35.95833387,48034,I48034,-90.458,35.958
-90.4583469,36.0416672,48035,I48035,-90.458,36.042
-90.4583469,36.12500053,48036,I48036,-90.458,36.125
-90.4583469,36.20833386,48037,I48037,-90.458,36.208
-90.4583469,36.29166719,48038,I48038,-90.458,36.292
-90.4583469,36.37500052,48039,I48039,-90.458,36.375
-90.4583469,36.45833385,48040,I48040,-90.458,36.458
-90.4583469,36.54166718,48041,I48041,-90.458,36.542
-90.4583469,36.62500051,48042,I48042,-90.458,36.625
-90.4583469,36.70833384,48043,I48043,-90.458,36.708
-90.4583469,36.79166717,48044,I48044,-90.458,36.792
-90.4583469,36.8750005,48045,I48045,-90.458,36.875
-90.4583469,36.95833383,48046,I48046,-90.458,36.958
-90.4583469,37.04166716,48047,I48047,-90.458,37.042
-90.4583469,37.12500049,48048,I48048,-90.458,37.125
-90.4583469,37.20833382,48049,I48049,-90.458,37.208
-90.4583469,37.29166715,48050,I48050,-90.458,37.292
-90.4583469,37.37500048,48051,I48051,-90.458,37.375
-90.4583469,37.62500047,48054,I48054,-90.458,37.625
-90.4583469,37.7083338,48055,I48055,-90.458,37.708
-90.4583469,37.79166713,48056,I48056,-90.458,37.792
-90.4583469,37.87500046,48057,I48057,-90.458,37.875
-90.4583469,37.95833379,48058,I48058,-90.458,37.958
-90.4583469,38.04166712,48059,I48059,-90.458,38.042
-90.4583469,38.12500045,48060,I48060,-90.458,38.125
-90.4583469,38.20833378,48061,I48061,-90.458,38.208
-90.4583469,38.29166711,48062,I48062,-90.458,38.292
-90.4583469,38.37500044,48063,I48063,-90.458,38.375
-90.4583469,38.45833377,48064,I48064,-90.458,38.458
-90.4583469,38.5416671,48065,I48065,-90.458,38.542
-90.4583469,38.79166709,48068,I48068,-90.458,38.792
-90.4583469,38.87500042,48069,I48069,-90.458,38.875
-90.4583469,38.95833375,48070,I48070,-90.458,38.958
-90.4583469,39.04166708,48071,I48071,-90.458,39.042
-90.4583469,39.12500041,48072,I48072,-90.458,39.125
-90.4583469,39.20833374,48073,I48073,-90.458,39.208
-90.4583469,39.29166707,48074,I48074,-90.458,39.292
-90.4583469,39.3750004,48075,I48075,-90.458,39.375
-90.4583469,39.45833373,48076,I48076,-90.458,39.458
-90.4583469,39.54166706,48077,I48077,-90.458,39.542
-90.4583469,39.62500039,48078,I48078,-90.458,39.625
-90.4583469,39.70833372,48079,I48079,-90.458,39.708
-90.4583469,39.79166705,48080,I48080,-90.458,39.792
-90.4583469,39.87500038,48081,I48081,-90.458,39.875
-90.4583469,39.95833371,48082,I48082,-90.458,39.958
-90.4583469,40.04166704,48083,I48083,-90.458,40.042
-90.4583469,40.12500037,48084,I48084,-90.458,40.125
-90.4583469,40.2083337,48085,I48085,-90.458,40.208
-90.4583469,40.29166703,48086,I48086,-90.458,40.292
-90.4583469,40.37500036,48087,I48087,-90.458,40.375
-90.4583469,40.45833369,48088,I48088,-90.458,40.458
-90.4583469,40.54166702,48089,I48089,-90.458,40.542
-90.4583469,40.62500035,48090,I48090,-90.458,40.625
-90.4583469,40.70833368,48091,I48091,-90.458,40.708
-90.4583469,40.79166701,48092,I48092,-90.458,40.792
-90.4583469,40.87500034,48093,I48093,-90.458,40.875
-90.4583469,40.95833367,48094,I48094,-90.458,40.958
-90.4583469,41.041667,48095,I48095,-90.458,41.042
-90.4583469,41.12500033,48096,I48096,-90.458,41.125
-90.4583469,41.20833366,48097,I48097,-90.458,41.208
-90.4583469,41.29166699,48098,I48098,-90.458,41.292
-90.4583469,41.37500032,48099,I48099,-90.458,41.375
-90.4583469,41.45833365,48100,I48100,-90.458,41.458
-90.4583469,41.54166698,48101,I48101,-90.458,41.542
-90.4583469,41.62500031,48102,I48102,-90.458,41.625
-90.4583469,41.70833364,48103,I48103,-90.458,41.708
-90.4583469,41.79166697,48104,I48104,-90.458,41.792
-90.4583469,41.8750003,48105,I48105,-90.458,41.875
-90.4583469,41.95833363,48106,I48106,-90.458,41.958
-90.4583469,42.04166696,48107,I48107,-90.458,42.042
-90.4583469,42.12500029,48108,I48108,-90.458,42.125
-90.4583469,42.20833362,48109,I48109,-90.458,42.208
-90.4583469,42.29166695,48110,I48110,-90.458,42.292
-90.4583469,42.37500028,48111,I48111,-90.458,42.375
-90.4583469,42.45833361,48112,I48112,-90.458,42.458
-90.4583469,42.54166694,48113,I48113,-90.458,42.542
-90.4583469,42.62500027,48114,I48114,-90.458,42.625
-90.4583469,42.7083336,48115,I48115,-90.458,42.708
-90.4583469,42.79166693,48116,I48116,-90.458,42.792
-90.4583469,42.87500026,48117,I48117,-90.458,42.875
-90.4583469,42.95833359,48118,I48118,-90.458,42.958
-90.4583469,43.04166692,48119,I48119,-90.458,43.042
-90.4583469,43.12500025,48120,I48120,-90.458,43.125
-90.4583469,43.20833358,48121,I48121,-90.458,43.208
-90.4583469,43.29166691,48122,I48122,-90.458,43.292
-90.4583469,43.37500024,48123,I48123,-90.458,43.375
-90.4583469,43.45833357,48124,I48124,-90.458,43.458
-90.4583469,43.5416669,48125,I48125,-90.458,43.542
-90.4583469,43.62500023,48126,I48126,-90.458,43.625
-90.4583469,43.70833356,48127,I48127,-90.458,43.708
-90.4583469,43.79166689,48128,I48128,-90.458,43.792
-90.4583469,43.87500022,48129,I48129,-90.458,43.875
-90.4583469,43.95833355,48130,I48130,-90.458,43.958
-90.4583469,44.04166688,48131,I48131,-90.458,44.042
-90.4583469,44.12500021,48132,I48132,-90.458,44.125
-90.4583469,44.20833354,48133,I48133,-90.458,44.208
-90.4583469,44.29166687,48134,I48134,-90.458,44.292
-90.4583469,44.3750002,48135,I48135,-90.458,44.375
-90.4583469,44.45833353,48136,I48136,-90.458,44.458
-90.4583469,44.54166686,48137,I48137,-90.458,44.542
-90.4583469,44.62500019,48138,I48138,-90.458,44.625
-90.4583469,44.70833352,48139,I48139,-90.458,44.708
-90.4583469,44.79166685,48140,I48140,-90.458,44.792
-90.4583469,44.87500018,48141,I48141,-90.458,44.875
-90.4583469,44.95833351,48142,I48142,-90.458,44.958
-90.4583469,45.04166684,48143,I48143,-90.458,45.042
-90.4583469,45.12500017,48144,I48144,-90.458,45.125
-90.4583469,45.2083335,48145,I48145,-90.458,45.208
-90.4583469,45.37500016,48147,I48147,-90.458,45.375
-90.4583469,45.45833349,48148,I48148,-90.458,45.458
-90.4583469,45.54166682,48149,I48149,-90.458,45.542
-90.4583469,45.62500015,48150,I48150,-90.458,45.625
-90.4583469,45.70833348,48151,I48151,-90.458,45.708
-90.4583469,45.79166681,48152,I48152,-90.458,45.792
-90.4583469,45.87500014,48153,I48153,-90.458,45.875
-90.4583469,45.95833347,48154,I48154,-90.458,45.958
-90.4583469,46.0416668,48155,I48155,-90.458,46.042
-90.3750136,31.0416674,48175,I48175,-90.375,31.042
-90.3750136,31.12500073,48176,I48176,-90.375,31.125
-90.3750136,31.20833406,48177,I48177,-90.375,31.208
-90.3750136,31.29166739,48178,I48178,-90.375,31.292
-90.3750136,31.37500072,48179,I48179,-90.375,31.375
-90.3750136,31.45833405,48180,I48180,-90.375,31.458
-90.3750136,31.54166738,48181,I48181,-90.375,31.542
-90.3750136,31.62500071,48182,I48182,-90.375,31.625
-90.3750136,31.70833404,48183,I48183,-90.375,31.708
-90.3750136,31.79166737,48184,I48184,-90.375,31.792
-90.3750136,31.8750007,48185,I48185,-90.375,31.875
-90.3750136,31.95833403,48186,I48186,-90.375,31.958
-90.3750136,32.04166736,48187,I48187,-90.375,32.042
-90.3750136,32.12500069,48188,I48188,-90.375,32.125
-90.3750136,32.20833402,48189,I48189,-90.375,32.208
-90.3750136,32.29166735,48190,I48190,-90.375,32.292
-90.3750136,32.37500068,48191,I48191,-90.375,32.375
-90.3750136,32.45833401,48192,I48192,-90.375,32.458
-90.3750136,32.54166734,48193,I48193,-90.375,32.542
-90.3750136,32.62500067,48194,I48194,-90.375,32.625
-90.3750136,32.708334,48195,I48195,-90.375,32.708
-90.3750136,32.79166733,48196,I48196,-90.375,32.792
-90.3750136,32.87500066,48197,I48197,-90.375,32.875
-90.3750136,32.95833399,48198,I48198,-90.375,32.958
-90.3750136,33.04166732,48199,I48199,-90.375,33.042
-90.3750136,33.12500065,48200,I48200,-90.375,33.125
-90.3750136,33.20833398,48201,I48201,-90.375,33.208
-90.3750136,33.29166731,48202,I48202,-90.375,33.292
-90.3750136,33.37500064,48203,I48203,-90.375,33.375
-90.3750136,33.45833397,48204,I48204,-90.375,33.458
-90.3750136,33.5416673,48205,I48205,-90.375,33.542
-90.3750136,33.62500063,48206,I48206,-90.375,33.625
-90.3750136,33.70833396,48207,I48207,-90.375,33.708
-90.3750136,33.79166729,48208,I48208,-90.375,33.792
-90.3750136,33.87500062,48209,I48209,-90.375,33.875
-90.3750136,33.95833395,48210,I48210,-90.375,33.958
-90.3750136,34.04166728,48211,I48211,-90.375,34.042
-90.3750136,34.12500061,48212,I48212,-90.375,34.125
-90.3750136,34.20833394,48213,I48213,-90.375,34.208
-90.3750136,34.29166727,48214,I48214,-90.375,34.292
-90.3750136,34.3750006,48215,I48215,-90.375,34.375
-90.3750136,34.45833393,48216,I48216,-90.375,34.458
-90.3750136,34.54166726,48217,I48217,-90.375,34.542
-90.3750136,34.62500059,48218,I48218,-90.375,34.625
-90.3750136,34.70833392,48219,I48219,-90.375,34.708
-90.3750136,34.79166725,48220,I48220,-90.375,34.792
-90.3750136,34.87500058,48221,I48221,-90.375,34.875
-90.3750136,34.95833391,48222,I48222,-90.375,34.958
-90.3750136,35.04166724,48223,I48223,-90.375,35.042
-90.3750136,35.12500057,48224,I48224,-90.375,35.125
-90.3750136,35.2083339,48225,I48225,-90.375,35.208
-90.3750136,35.29166723,48226,I48226,-90.375,35.292
-90.3750136,35.37500056,48227,I48227,-90.375,35.375
-90.3750136,35.45833389,48228,I48228,-90.375,35.458
-90.3750136,35.54166722,48229,I48229,-90.375,35.542
-90.3750136,35.62500055,48230,I48230,-90.375,35.625
-90.3750136,35.70833388,48231,I48231,-90.375,35.708
-90.3750136,35.79166721,48232,I48232,-90.375,35.792
-90.3750136,35.87500054,48233,I48233,-90.375,35.875
-90.3750136,35.95833387,48234,I48234,-90.375,35.958
-90.3750136,36.0416672,48235,I48235,-90.375,36.042
-90.3750136,36.12500053,48236,I48236,-90.375,36.125
-90.3750136,36.20833386,48237,I48237,-90.375,36.208
-90.3750136,36.29166719,48238,I48238,-90.375,36.292
-90.3750136,36.37500052,48239,I48239,-90.375,36.375
-90.3750136,36.45833385,48240,I48240,-90.375,36.458
-90.3750136,36.54166718,48241,I48241,-90.375,36.542
-90.3750136,36.62500051,48242,I48242,-90.375,36.625
-90.3750136,36.70833384,48243,I48243,-90.375,36.708
-90.3750136,36.79166717,48244,I48244,-90.375,36.792
-90.3750136,36.8750005,48245,I48245,-90.375,36.875
-90.3750136,36.95833383,48246,I48246,-90.375,36.958
-90.3750136,37.12500049,48248,I48248,-90.375,37.125
-90.3750136,37.54166714,48253,I48253,-90.375,37.542
-90.3750136,37.62500047,48254,I48254,-90.375,37.625
-90.3750136,37.7083338,48255,I48255,-90.375,37.708
-90.3750136,37.79166713,48256,I48256,-90.375,37.792
-90.3750136,37.87500046,48257,I48257,-90.375,37.875
-90.3750136,38.04166712,48258,I48258,-90.375,38.042
-90.3750136,38.12500045,48259,I48259,-90.375,38.125
-90.3750136,38.20833378,48260,I48260,-90.375,38.208
-90.3750136,38.29166711,48261,I48261,-90.375,38.292
-90.3750136,38.37500044,48262,I48262,-90.375,38.375
-90.3750136,38.45833377,48263,I48263,-90.375,38.458
-90.3750136,38.79166709,48265,I48265,-90.375,38.792
-90.3750136,38.87500042,48266,I48266,-90.375,38.875
